Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,3.27777777777778
2006,3.33333333333333
2007,3.33333333333333
2008,3.25
2009,3.27777777777778
2010,3.33333333333333
2011,3.27777777777778
2012,3.21052631578947
2013,3.21052631578947
2014,3.27777777777778
2015,3.30555555555556
2016,3.27777777777778
2017,3.23684210526316
2018,3.33333333333333
2019,3.26315789473684
2020,3.28947368421053
2021,3.28947368421053
2022,3.31578947368421
2023,3.26315789473684
2024,3.3
2025,..
