Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,4
2006,4
2007,4
2008,4
2009,4
2010,3.83333333333333
2011,3.66666666666667
2012,3.66666666666667
2013,3.66666666666667
2014,3.33333
2015,3.16667
2016,3.16666666666667
2017,3.33333333333333
2018,3.16666666666667
2019,3.16666666666667
2020,3.16666666666667
2021,3.166667
2022,3.166667
2023,3.166667
2024,3.166667
2025,..
