Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,3.16666666666667
2006,2.83333333333333
2007,2.83333333333333
2008,3
2009,3
2010,3
2011,3.16666666666667
2012,3.16666666666667
2013,3.16666666666667
2014,3
2015,3
2016,3
2017,3
2018,3
2019,3.166667
2020,3.16666666666667
2021,2.666667
2022,2.666667
2023,2.833333
2024,2.833333
2025,..
