Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,1.1
2001,1.1
2002,1.2
2003,1.2
2004,1.2
2005,1.3
2006,1.3
2007,1.3
2008,1.4
2009,1.4
2010,1.5
2011,1.5
2012,1.5
2013,1.6
2014,1.6
2015,1.7
2016,1.8
2017,1.8
2018,1.8
2019,1.9
2020,1.9
2021,2
2022,2.1
2023,2.1
2024,2.2
2025,..
