Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,4
1997,..
1998,3
1999,..
2000,4
2001,..
2002,7
2003,7
2004,7
2005,7
2006,7
2007,7
2008,8
2009,9
2010,9
2011,9
2012,10
2013,10
2014,10
2015,10
2016,9
2017,8
2018,8
2019,8
2020,7
2021,7
2022,7
2023,7
2024,..
2025,..
