Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,4.3
2006,4.3
2007,4
2008,4
2009,3.9
2010,3.7
2011,3.7
2012,3.5
2013,3.5
2014,3.4
2015,3.4
2016,3.3
2017,3.4
2018,3.4
2019,3.4
2020,3.4
2021,3.4
2022,3.4
2023,3.4
2024,3.28571428571429
2025,..
