Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,4
1997,..
1998,4
1999,..
2000,4
2001,..
2002,5
2003,5
2004,6
2005,7
2006,8
2007,8
2008,8
2009,8
2010,8
2011,9
2012,8
2013,8
2014,8
2015,7
2016,7
2017,8
2018,8
2019,8
2020,7
2021,6
2022,6
2023,6
2024,..
2025,..
