Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,3
1997,..
1998,3
1999,..
2000,3
2001,..
2002,3
2003,4
2004,6
2005,6
2006,7
2007,7
2008,10
2009,13
2010,13
2011,14
2012,16
2013,16
2014,14
2015,15
2016,14
2017,14
2018,14
2019,13
2020,13
2021,12
2022,12
2023,13
2024,..
2025,..
