Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,65
2001,65
2002,64
2003,64
2004,64
2005,64
2006,65
2007,65
2008,66
2009,66
2010,66
2011,67
2012,67
2013,67
2014,68
2015,68
2016,68
2017,69
2018,69
2019,70
2020,70
2021,70
2022,71
2023,71
2024,..
2025,..
